parent_name,parent_smiles,child_name,child_smiles,source,is_duplicate
Bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,(2R)-2-(tert-butylamino)-1-(3-chlorophenyl)-3-hydroxypropan-1-one,CC(C)(C)NC(CO)C(=O)c1cccc(Cl)c1,DrugBank,True
Bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,S-4'-hydroxybupropion,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,DrugBank,True
Halothane,FC(F)(F)C(Cl)Br,trifluoroacetic acid,O=C(O)C(F)(F)F,DrugBank,True
Halothane,FC(F)(F)C(Cl)Br,Trifluoroacetyl chloride,O=C(Cl)C(F)(F)F,DrugBank,True
Halothane,FC(F)(F)C(Cl)Br,chlorotrifluoroethane,FC(F)(F)CCl,DrugBank,True
Itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Hydroxyitraconazole,CC(O)C(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,DrugBank,True
Ifosfamide,O=P1(NCCCl)OCCCN1CCCl,3-Dechloroethylifosfamide,O=P1(NCCCl)NCCCO1,DrugBank,True
Ifosfamide,O=P1(NCCCl)OCCCN1CCCl,Dechloroethylifosfamide,NP1(=O)OCCCN1CCCl,DrugBank,True
Ifosfamide,O=P1(NCCCl)OCCCN1CCCl,4-Hydroxyifosfamide,O=P1(NCCCl)OCCC(O)N1CCCl,DrugBank,True
Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,(S)-5-Hydroxypropafenone,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,DrugBank,True
Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,(S)-N-Despropylpropafenone,NCC(O)COc1ccccc1C(=O)CCc1ccccc1,DrugBank,True
Propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,(S)-4'-Hydroxypropafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccc(O)cc1,DrugBank,True
Clindamycin,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,Clindamycin sulfoxide,CCCC1CC(C(=O)NC(C(C)Cl)C2OC([S+](C)[O-])C(O)C(O)C2O)N(C)C1,DrugBank,True
Clindamycin,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,N-desmethylclindamycin,CCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,DrugBank,True
Clarithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,14-hydroxyclarithromycin,COC1(C)CC(OC2C(C)C(=O)OC(C(C)O)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(OC)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,DrugBank,True
Clarithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,N-desmethylclarithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,DrugBank,True
Estazolam,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,4-hydroxy-estazolam,OC1N=C(c2ccccc2)c2cc(Cl)ccc2-n2cnnc21,DrugBank,True
Halofantrine,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,N-debutylhalofantrine,CCCCNCCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,DrugBank,True
Ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,Norketamine,NC1(c2ccccc2Cl)CCCCC1=O,DrugBank,True
Budesonide,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,6-beta-hydroxybudesonide,CCCC1OC2CC3C4CC(O)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,DrugBank,True
Quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,7-Hydroxyquetiapine,OCCOCCN1CCN(C2=Nc3ccc(O)cc3Sc3ccccc32)CC1,DrugBank,True
Quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,Quetiapine sulfoxide,[O-][S+]1c2ccccc2N=C(N2CCN(CCOCCO)CC2)c2ccccc21,DrugBank,True
Levacetylmethadol,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,noracymethadol,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,DrugBank,True
Encainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,N-demethylencainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2)cc1,DrugBank,True
Encainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,O-demethylencainide,CN1CCCCC1CCc1ccccc1NC(=O)c1ccc(O)cc1,DrugBank,True
Saquinavir,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,"(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-[(1-hydroxy-2-methylpropan-2-yl)carbamoyl]-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",CC(C)(CO)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,DrugBank,True
Saquinavir,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,"(2S)-N-[(2S,3R)-4-[(3S,4aR,8aS)-3-(tert-butylcarbamoyl)-6-hydroxy-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",CC(C)(C)NC(=O)C1CC2CC(O)CCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,DrugBank,True
Saquinavir,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,"(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-(tert-butylcarbamoyl)-7-hydroxy-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide",CC(C)(C)NC(=O)C1CC2CCC(O)CC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,DrugBank,True
Dexamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,6alpha-Hydroxydexamethasone,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,DrugBank,True
Gemfibrozil,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Gemfibrozil 1-beta-glucuronide,Cc1ccc(C)c(OCCCC(C)(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1,DrugBank,True
Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,8-OH-clomipramine,CN(C)CCCN1c2cc(Cl)ccc2CCc2c(O)cccc21,DrugBank,True
Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,10-OH-clomipramine,CN(C)CCCN1c2cc(Cl)ccc2CC(O)c2ccccc21,DrugBank,True
Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,2-hydroxyclomipramine,CN(C)CCCN1c2ccccc2CCc2cc(O)c(Cl)cc21,DrugBank,True
Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Desmethylclomipramine,CNCCCN1c2ccccc2CCc2ccc(Cl)cc21,DrugBank,True
Lumiracoxib,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Lumiracoxib metabolite M21,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cccc1Cl,DrugBank,True
Lumiracoxib,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Lumiracoxib glucuronide (M24),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1,DrugBank,True
Lumiracoxib,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,4'-hydroxylumiracoxib (M23),Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,DrugBank,True
Mestranol,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,Ethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,DrugBank,True
Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,2-Demethylcolchicine,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,DrugBank,True
Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,3-Desmethylchochicine,COc1c(O)cc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,DrugBank,True
Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,Colchiceine,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,DrugBank,True
Acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,6-Hydroxy-R-acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2cccc(O)c2oc1=O,DrugBank,True
Acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,7-Hydroxy-R-acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccc(O)cc2oc1=O,DrugBank,True
Acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,8-Hydroxy-R-acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2cc(O)ccc2oc1=O,DrugBank,True
Aprindine,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,"N-[3-(N,NDiethylamino)propyl]-N-phenyl-2-aminoindan-5-ol",CCN(CC)CCCN(c1ccccc1)C1Cc2ccc(O)cc2C1,DrugBank,True
Aprindine,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,p-Hydroxyphenylaprindine,CCN(CC)CCCN(c1ccc(O)cc1)C1Cc2ccccc2C1,DrugBank,True
Aprindine,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,Desethylaprindine,CCNCCCN(c1ccccc1)C1Cc2ccccc2C1,DrugBank,True
Antipyrine,Cc1cc(=O)n(-c2ccccc2)n1C,3-Hydroxymethylantipyrine,Cn1c(CO)cc(=O)n1-c1ccccc1,DrugBank,True
Antipyrine,Cc1cc(=O)n(-c2ccccc2)n1C,4-Hydroxyantipyrine,Cc1c(O)c(=O)n(-c2ccccc2)n1C,DrugBank,True
Androstenedione,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,6beta-hydroxy-androstenedione,CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O,DrugBank,True
Metamfetamine,CNC(C)Cc1ccccc1,Dextroamphetamine,CC(N)Cc1ccccc1,DrugBank,True
Metamfetamine,CNC(C)Cc1ccccc1,4-hydroxymethamphetamine,CNC(C)Cc1ccc(O)cc1,DrugBank,True
Quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,2-Oxoquazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,DrugBank,True
Etoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,Etoricoxib 1'-N'-oxide,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-],DrugBank,True
Etoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,6-Hydroxymethyletoricoxib,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,DrugBank,True
Genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,3'-hydroxygenistein,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12,DrugBank,True
Prasterone,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,Dehydroepiandrosterone 3-glucuronide,CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,DrugBank,True
Camphor,CC12CCC(CC1=O)C2(C)C,5-Exo-Hydroxycamphor,CC12CC(O)C(CC1=O)C2(C)C,DrugBank,True
Thymol,Cc1ccc(C(C)C)c(O)c1,"p-Cymene-2,3-diol",Cc1ccc(C(C)C)c(O)c1O,DrugBank,True
Thymol,Cc1ccc(C(C)C)c(O)c1,Thymoquinol,Cc1cc(O)c(C(C)C)cc1O,DrugBank,True
Thymol,Cc1ccc(C(C)C)c(O)c1,p-Cymen-8-en-3-ol,C=C(C)c1ccc(C)cc1O,DrugBank,True
Cholic Acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,Cholic acid glucuronide,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C,DrugBank,True
Pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,Pregnenolone sulfate,CC(=O)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,DrugBank,True
Lauric acid,CCCCCCCCCCCC(=O)O,12-Hydroxydodecanoic Acid,O=C(O)CCCCCCCCCCCO,DrugBank,True
Phenacetin,CCOc1ccc(NC(C)=O)cc1,Acetaminophen,CC(=O)Nc1ccc(O)cc1,DrugBank,True
Phenacetin,CCOc1ccc(NC(C)=O)cc1,N-OH-phenacetin,CCOc1ccc(N(O)C(C)=O)cc1,DrugBank,True
Benzoic acid,O=C(O)c1ccccc1,Benzoyl glucuronide (Benzoic acid),O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,DrugBank,True
Eucalyptol,CC12CCC(CC1)C(C)(C)O2,"2alpha-hydroxy-1,8-cineole",CC1(C)OC2(C)CCC1CC2O,DrugBank,True
Eucalyptol,CC12CCC(CC1)C(C)(C)O2,"3alpha-hydroxy-1,8-cineole",CC12CCC(C(O)C1)C(C)(C)O2,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,5-HETE,CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,7-HETE,CCCCCC=CCC=CCC=CC(O)C=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,10-HETE,CCCCCC=CCC=CC(O)C=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,13-HETE,CCCCCC=CC(O)C=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,20-HETE,O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,19-HETE,CC(O)CCCC=CCC=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,18-HETE,CCC(O)CCC=CCC=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,17-HETE,CCCC(O)CC=CCC=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,16-HETE,CCCCC(O)C=CCC=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"14,15-EET",CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"11,12-EET",CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"8,9-EET",CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,"5,6-EET",CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,15-HETE,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,12-HETE,CCCCCC=CCC(O)C=CC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,11-HETE,CCCCCC=CC=CC(O)CC=CCC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,9-HETE,CCCCCC=CCC=CCC(O)C=CC=CCCCC(=O)O,DrugBank,True
Arachidonic Acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,8-HETE,CCCCCC=CCC=CC=CC(O)CC=CCCCC(=O)O,DrugBank,True
Coumarin,O=c1ccc2ccccc2o1,7-Hydroxycoumarin,O=c1ccc2ccc(O)cc2o1,DrugBank,True
Coumarin,O=c1ccc2ccccc2o1,3-Hydroxycoumarin,O=c1oc2ccccc2cc1O,DrugBank,True
Coumarin,O=c1ccc2ccccc2o1,"Coumarin 3,4-epoxide",O=C1Oc2ccccc2C2OC12,DrugBank,True
Licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,Licofelone metabolite M4,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,DrugBank,True
Licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,Licofelone metabolite M2,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)c(O)c3)c(CC(=O)O)n2C1,DrugBank,True
Tienilic acid,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,Tienilic acid-s-oxide,O=C(O)COc1ccc(C(=O)c2ccc[s+]2[O-])c(Cl)c1Cl,DrugBank,True
Debrisoquine,N=C(N)N1CCc2ccccc2C1,4-Hydroxydebrisoquine,N=C(N)N1Cc2ccccc2C(O)C1,DrugBank,True
Flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Flunarizine metabolite M1,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,DrugBank,True
Flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Flunarizine metabolite M2,Oc1ccc(C=CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,DrugBank,True
Flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Flunarizine metabolite M3,O=C(c1ccc(F)cc1)c1ccc(F)cc1,DrugBank,True
Iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,P-88,COc1cc(C(C)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,DrugBank,True
Abiraterone,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,Abiraterone sulfate,CC12CCC(OS(=O)(=O)O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,DrugBank,True
Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,"(R)-mianserin, N-Desmethyl",c1ccc2c(c1)Cc1ccccc1N1CCNCC21,DrugBank,True
Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,"(R)-mianserin, 8-hydroxy",CN1CCN2c3cc(O)ccc3Cc3ccccc3C2C1,DrugBank,True
Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,"(R)-mianserin, N-oxide",C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1,DrugBank,True
Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,8-Hydroxymianserin,CN1CCN2c3ccc(O)cc3Cc3ccccc3C2C1,DrugBank,True
Vadimezan,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,6-Hydroxy-MXAA,Cc1c(CO)ccc2c(=O)c3cccc(CC(=O)O)c3oc12,DrugBank,True
Vicriviroc,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,O-Desmethylvicriviroc,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C(CO)c3ccc(C(F)(F)F)cc3)C(C)C2)CC1,DrugBank,True
Vicriviroc,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,Vicriviroc N-oxide,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)nc[n+]([O-])c3C)CC2)CC1C,DrugBank,True
Vicriviroc,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,N-Desalkylvicriviroc,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCNC(C)C2)CC1,DrugBank,True
Arverapamil,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"(2R)-5-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile",COc1cccc(C(C#N)(CCCNCCc2ccc(OC)c(OC)c2)C(C)C)c1,DrugBank,True
Arverapamil,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,(2R)-5-amino-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile,COc1cccc(C(C#N)(CCCN)C(C)C)c1,DrugBank,True
Arverapamil,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"3,4-Dimethoxybenzeneacetaldehyde",COc1ccc(CC=O)cc1OC,DrugBank,True
Laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,"5-chloro-N-ethyl-4-hydroxy-N-(4-hydroxyphenyl)-1-methyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccc(O)cc1,DrugBank,True
Laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,"5-chloro-4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",Cn1c(=O)c(C(=O)Nc2ccccc2)c(O)c2c(Cl)cccc21,DrugBank,True
Laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,"5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CCN(C(=O)c1c(O)c2c(Cl)ccc(O)c2n(C)c1=O)c1ccccc1,DrugBank,True
Laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,"5-chloro-N-ethyl-4,7-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CCN(C(=O)c1c(O)c2c(Cl)cc(O)cc2n(C)c1=O)c1ccccc1,DrugBank,True
Laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,"5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CCN(C(=O)c1c(O)c2c(Cl)c(O)ccc2n(C)c1=O)c1ccccc1,DrugBank,True
Bufuralol,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,4-Hydroxybufuralol,CCc1ccc(O)c2cc(C(O)CNC(C)(C)C)oc12,DrugBank,True
Bufuralol,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,6-Hydroxubufuralol,CCc1c(O)ccc2cc(C(O)CNC(C)(C)C)oc12,DrugBank,True
Bufuralol,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,1'2'-Ethenylbufuralol,C=Cc1cccc2cc(C(O)CNC(C)(C)C)oc12,DrugBank,True
Aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4'-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,DrugBank,True
Aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,5-OH-aceclofenac,O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,DrugBank,True
Zaltoprofen,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,10-OH-zaltoprofen,CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2,DrugBank,True
Ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,Norketobemidone,CCC(=O)C1(c2cccc(O)c2)CCNCC1,DrugBank,True
Seratrodast,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,5-OH-seratrodast,CC1=C(CO)C(=O)C(C)=C(C(CCCCCC(=O)O)c2ccccc2)C1=O,DrugBank,True
Seratrodast,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,4'-OH-seratrodast,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccc(O)cc2)=C(C)C1=O,DrugBank,True
Gavestinel,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,p-OH-gavestinel,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1,DrugBank,True
